CSV Report,LLM_UV_04.csv
Worksheet Type,Scan

METHOD
X mode,nm
Y mode,Abs
Collect mode,Scan
Scan range start (nm),800.00
Scan range stop (nm),200.00
Data Interval (nm),1.00
Scan rate (nm/min),3000
Averaging Time (s),.02
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Baseline,Off
Experiment Zones,1
Experimental temperature (°C),25°C


SAMPLES
Name,Sample 1,,Sample 2,,Sample 3,,Sample 4,
Collection Time,2025-03-04 12:15:06 (+00:00),,2025-03-04 12:15:06 (+00:00),,2025-03-04 12:15:06 (+00:00),,2025-03-04 12:15:06 (+00:00),
Cell Number,Cell 1,,Cell 2,,Cell 3,,Cell 4,
Module Serial Number,MY2052ZC03,,MY2052ZC03,,MY2052ZC03,,MY2052ZC03,
Temperatures (°C),25.0,,25.0,,25.0,,25.0,
Instrument Serial Number,MY2105ZA05,,MY2105ZA05,,MY2105ZA05,,MY2105ZA05,
Instrument Name,MY2105ZA05,,MY2105ZA05,,MY2105ZA05,,MY2105ZA05,
,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
,800,-0.021045970700883,800,0.573035115293404,800,0.00830866677053045,800,0.020047624870425
,799,-0.0215590693535804,799,0.573902691743386,799,0.0080148528482578,799,0.0200655171189475
,798,-0.0219494639261078,798,0.574474169434996,798,0.00757507067152771,798,0.019846008502452
,797,-0.0216097104541523,797,0.577305724252655,797,0.00772521648033819,797,0.0200610710974577
,796,-0.0214560447657389,796,0.580026516342318,796,0.00758162973921454,796,0.0200597156121547
,795,-0.0214576216054772,795,0.581046476295789,795,0.00704314145735343,795,0.0200544021505634
,794,-0.0215466544860504,794,0.583579864535648,794,0.00677678993447185,794,0.0199737322709509
,793,-0.0217156041759581,793,0.58478271144967,793,0.00700759918957277,793,0.0204855460305287
,792,-0.0212485911470959,792,0.586140894061307,792,0.00698026703324922,792,0.0203309782771062
,791,-0.0213761112008175,791,0.588778069367451,791,0.00665625296301718,791,0.0201647240338863
,790,-0.021272747414123,790,0.59137321137895,790,0.00685141606251494,790,0.0200840878837331
,789,-0.0210599781733219,789,0.593114209915046,789,0.00633770745077552,789,0.0202413612313936
,788,-0.0209592524180574,788,0.593935730328085,788,0.00619778210962498,788,0.0198784711153577
,787,-0.0214032173257827,787,0.596269862395669,787,0.00518508854582452,787,0.0197959915632051
,786,-0.0206909474976785,786,0.597730317711777,786,0.00600695439508131,786,0.020186580256691
,785,-0.0215277851784115,785,0.600479838951883,785,0.00487227954278921,785,0.0194571606669483
,784,-0.02111792682358,784,0.601693083329522,784,0.00541319224389703,784,0.0200954476188849
,783,-0.0211546154181305,783,0.602808922400602,783,0.00539450446042187,783,0.0194228346299348
,782,-0.0213236683672881,782,0.604512583978311,782,0.00521846464827547,782,0.0195612923578908
,781,-0.0212176790252436,781,0.607695926270952,781,0.00490866850663775,781,0.0197338441943673
,780,-0.0207156777657584,780,0.60943551876949,780,0.00521277952650558,780,0.0196318106761058
,779,-0.0207781141924871,779,0.611375155383932,779,0.00525763375407738,779,0.0202613227497131
,778,-0.020919883114294,778,0.614084588400433,778,0.00476912424167965,778,0.0196268816042482
,777,-0.0207515612992741,777,0.615639768472859,777,0.00533254959552899,777,0.0199255706057453
,776,-0.0204434685506888,776,0.61755425749268,776,0.00500318934072123,776,0.0199658991997564
,775,-0.0206777673184806,775,0.619496166386061,775,0.00476046146333939,775,0.0200479772863854
,774,-0.0207556578552531,774,0.621292755386785,774,0.00485144234356632,774,0.0198938361529757
,773,-0.020627560500226,773,0.623059802447597,773,0.00462350260917979,773,0.0199992110575053
,772,-0.0206594032558359,772,0.625933600864783,772,0.00529926953972975,772,0.0200604746834032
,771,-0.0208109329044801,771,0.628223249395445,771,0.00457549611592383,771,0.0195794082982996
,770,-0.0203590505206116,770,0.629401699683038,770,0.00452519309768936,770,0.0197923069027536
,769,-0.020042620945917,769,0.63147498913082,769,0.00471529219213521,769,0.0199946843979365
,768,-0.0204189697475278,768,0.633128275079708,768,0.00472591675458052,768,0.0198774413791867
,767,-0.0202014822888076,767,0.635937702884518,767,0.0047847490854327,767,0.0196083574607515
,766,-0.0200049483456376,766,0.638550209744182,766,0.00495749733844061,766,0.0202250075733687
,765,-0.020103523014852,765,0.640274966896397,765,0.00457031644090931,765,0.0198730514786913
,764,-0.0201233934329755,764,0.642325850477243,764,0.00456074205275929,764,0.0197313790723574
,763,-0.020245462868051,763,0.643949087964906,763,0.00448517457706935,763,0.0196276940847697
,762,-0.0203115241997741,762,0.645799717298692,762,0.00474973137324525,762,0.0198900964641378
,761,-0.0199504112201822,761,0.648403717107553,761,0.00463608720542798,761,0.0198648679554899
,760,-0.0201710886119863,760,0.64975904651253,760,0.00485743686251451,760,0.0201895089656482
,759,-0.0199631684778425,759,0.652701637686141,759,0.00467706161906574,759,0.0201036083757484
,758,-0.0201387157713952,758,0.65372856257608,758,0.00464825353392934,758,0.020328211372528
,757,-0.0199495211649656,757,0.656638265026788,757,0.00477645240660775,757,0.020245103946192
,756,-0.0198519007054742,756,0.659004628113734,756,0.00485803893667569,756,0.0205404461505553
,755,-0.0194611497855332,755,0.661031858021007,755,0.00507567797780335,755,0.0207388282981815
,754,-0.0196472914189248,754,0.663175942426122,754,0.00493233605907863,754,0.0205162653611288
,753,-0.01969211978429,753,0.665240866581983,753,0.00486128491609903,753,0.0201451194497439
,752,-0.0192782959844924,752,0.667285994928233,752,0.00519873733267595,752,0.0206438878221654
,751,-0.0192320380624338,751,0.669692834765112,751,0.00511465085875229,751,0.0206600943782907
,750,-0.0192202003934204,750,0.671787230003464,750,0.00516308372748928,750,0.0207802372074994
,749,-0.019167843318406,749,0.673646714256817,749,0.00536040722503872,749,0.0206648451584473
,748,-0.0191447586294783,748,0.675889895531028,748,0.00529512936469945,748,0.0206017047480567
,747,-0.0191680910015479,747,0.677642158546623,747,0.00513117872118386,747,0.0204841892197428
,746,-0.0191148854188448,746,0.680826535135293,746,0.00498237204437568,746,0.0208314539495498
,745,-0.0195693008070721,745,0.68321325886683,745,0.00485976663238102,745,0.0203925328987906
,744,-0.018836961141366,744,0.685848377938596,744,0.0058259175414346,744,0.0209167380668358
,743,-0.0188984786122374,743,0.687485068013887,743,0.00571972897901217,743,0.0205916074770815
,742,-0.01879536622954,742,0.689459362209328,742,0.00614960129091723,742,0.0207425209979432
,741,-0.0190037965161024,741,0.691483571116904,741,0.00581610555296674,741,0.0205317615370124
,740,-0.0186444706759302,740,0.694757298833722,740,0.0062026661313118,740,0.0209472977576258
,739,-0.0187439496112647,739,0.696189831979467,739,0.00664655362298411,739,0.0207666329270488
,738,-0.0187115197997478,738,0.698563131663353,738,0.00636337057451768,738,0.0205388991910559
,737,-0.0188535682471998,737,0.701192842262169,737,0.00706879367987481,737,0.0209827225257961
,736,-0.0188326977222038,736,0.703498591330817,736,0.00764709413592277,736,0.0212250412971436
,735,-0.0185911016967472,735,0.705679364368505,735,0.0083654267032743,735,0.0214403529084175
,734,-0.0185803874309118,734,0.70848096141674,734,0.00920714070943117,734,0.0215741233547695
,733,-0.0185974011648401,733,0.710699759563683,733,0.0101294690870319,733,0.0217398023109081
,732,-0.0186161006224752,732,0.712164900335665,732,0.0107117826369919,732,0.0216915260423241
,731,-0.018292640302693,731,0.715508768473957,731,0.0116205381129581,731,0.0221127226927947
,730,-0.0181405768675597,730,0.718424349516089,730,0.0120678182552756,730,0.0222026450375578
,729,-0.0179937253014664,729,0.719939089070641,729,0.0124684575986178,729,0.0225113993308041
,728,-0.0181048245493855,728,0.722216610382805,728,0.0127074301131325,728,0.0224564948450289
,727,-0.0178229236930432,727,0.7251220865002,727,0.0128152612752948,727,0.0226466455435471
,726,-0.0179982949860891,726,0.727521386637268,726,0.0126683029521367,726,0.0225010394625781
,725,-0.0177432131613636,725,0.729633022527492,725,0.0128146747293127,725,0.0227742955195237
,724,-0.0179358550264975,724,0.731771132388861,724,0.0124352122542779,724,0.0226236016294366
,723,-0.0180678277327171,723,0.734789175702114,723,0.0125265365017412,723,0.0226105666786415
,722,-0.0178308740658654,722,0.737609778811813,722,0.0126530315221815,722,0.0227948375778533
